n_g,n_s,n_b,promoted,KS_gold,KS_silver,KS_bronze,KS_max,KS_mean
2,6,1,4543,0.5856721618940774,0.583588645620573,0.4029856459399227,0.5856721618940774,0.5240821511515245
2,6,2,284,0.21068495049006025,0.31093732940277324,0.33313911495208576,0.33313911495208576,0.2849204649483064
2,6,3,134,0.41088942585818666,0.1112316325349994,0.1056412926423339,0.41088942585818666,0.20925411701184002
2,6,4,117,0.5334178095806003,0.07481117074140331,0.07414032995428343,0.5334178095806003,0.22745643675876234
2,6,5,115,0.5502145394208083,0.07339905628581056,0.08142386767260373,0.5502145394208083,0.23501248779307424
2,6,6,114,0.558833913944073,0.07706038351693184,0.0851614725543734,0.558833913944073,0.24035192333845945
2,6,7,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,6,8,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,6,9,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,6,10,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,6,11,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,6,12,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,6,13,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,6,14,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,6,15,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,1,4543,0.5856721618940774,0.583588645620573,0.4029856459399227,0.5856721618940774,0.5240821511515245
2,7,2,284,0.21068495049006025,0.31093732940277324,0.33313911495208576,0.33313911495208576,0.2849204649483064
2,7,3,134,0.41088942585818666,0.1112316325349994,0.1056412926423339,0.41088942585818666,0.20925411701184002
2,7,4,117,0.5334178095806003,0.07481117074140331,0.07414032995428343,0.5334178095806003,0.22745643675876234
2,7,5,115,0.5502145394208083,0.07339905628581056,0.08142386767260373,0.5502145394208083,0.23501248779307424
2,7,6,114,0.558833913944073,0.07706038351693184,0.0851614725543734,0.558833913944073,0.24035192333845945
2,7,7,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,8,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,9,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,10,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,11,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,12,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,13,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,14,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,7,15,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,1,4543,0.5856721618940774,0.583588645620573,0.4029856459399227,0.5856721618940774,0.5240821511515245
2,8,2,284,0.21068495049006025,0.31093732940277324,0.33313911495208576,0.33313911495208576,0.2849204649483064
2,8,3,134,0.41088942585818666,0.1112316325349994,0.1056412926423339,0.41088942585818666,0.20925411701184002
2,8,4,117,0.5334178095806003,0.07481117074140331,0.07414032995428343,0.5334178095806003,0.22745643675876234
2,8,5,115,0.5502145394208083,0.07339905628581056,0.08142386767260373,0.5502145394208083,0.23501248779307424
2,8,6,114,0.558833913944073,0.07706038351693184,0.0851614725543734,0.558833913944073,0.24035192333845945
2,8,7,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,8,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,9,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,10,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,11,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,12,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,13,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,14,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,8,15,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,1,4543,0.5856721618940774,0.583588645620573,0.4029856459399227,0.5856721618940774,0.5240821511515245
2,9,2,284,0.21068495049006025,0.31093732940277324,0.33313911495208576,0.33313911495208576,0.2849204649483064
2,9,3,134,0.41088942585818666,0.1112316325349994,0.1056412926423339,0.41088942585818666,0.20925411701184002
2,9,4,117,0.5334178095806003,0.07481117074140331,0.07414032995428343,0.5334178095806003,0.22745643675876234
2,9,5,115,0.5502145394208083,0.07339905628581056,0.08142386767260373,0.5502145394208083,0.23501248779307424
2,9,6,114,0.558833913944073,0.07706038351693184,0.0851614725543734,0.558833913944073,0.24035192333845945
2,9,7,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,8,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,9,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,10,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,11,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,12,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,13,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,14,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,9,15,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,1,4543,0.5856721618940774,0.583588645620573,0.4029856459399227,0.5856721618940774,0.5240821511515245
2,10,2,284,0.21068495049006025,0.31093732940277324,0.33313911495208576,0.33313911495208576,0.2849204649483064
2,10,3,134,0.41088942585818666,0.1112316325349994,0.1056412926423339,0.41088942585818666,0.20925411701184002
2,10,4,117,0.5334178095806003,0.07481117074140331,0.07414032995428343,0.5334178095806003,0.22745643675876234
2,10,5,115,0.5502145394208083,0.07339905628581056,0.08142386767260373,0.5502145394208083,0.23501248779307424
2,10,6,114,0.558833913944073,0.07706038351693184,0.0851614725543734,0.558833913944073,0.24035192333845945
2,10,7,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,8,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,9,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,10,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,11,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,12,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,13,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,14,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,10,15,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,1,4543,0.5856721618940774,0.583588645620573,0.4029856459399227,0.5856721618940774,0.5240821511515245
2,11,2,284,0.21068495049006025,0.31093732940277324,0.33313911495208576,0.33313911495208576,0.2849204649483064
2,11,3,134,0.41088942585818666,0.1112316325349994,0.1056412926423339,0.41088942585818666,0.20925411701184002
2,11,4,117,0.5334178095806003,0.07481117074140331,0.07414032995428343,0.5334178095806003,0.22745643675876234
2,11,5,115,0.5502145394208083,0.07339905628581056,0.08142386767260373,0.5502145394208083,0.23501248779307424
2,11,6,114,0.558833913944073,0.07706038351693184,0.0851614725543734,0.558833913944073,0.24035192333845945
2,11,7,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,8,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,9,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,10,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,11,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,12,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,13,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,14,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,11,15,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,1,4543,0.5856721618940774,0.583588645620573,0.4029856459399227,0.5856721618940774,0.5240821511515245
2,12,2,284,0.21068495049006025,0.31093732940277324,0.33313911495208576,0.33313911495208576,0.2849204649483064
2,12,3,134,0.41088942585818666,0.1112316325349994,0.1056412926423339,0.41088942585818666,0.20925411701184002
2,12,4,117,0.5334178095806003,0.07481117074140331,0.07414032995428343,0.5334178095806003,0.22745643675876234
2,12,5,115,0.5502145394208083,0.07339905628581056,0.08142386767260373,0.5502145394208083,0.23501248779307424
2,12,6,114,0.558833913944073,0.07706038351693184,0.0851614725543734,0.558833913944073,0.24035192333845945
2,12,7,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,8,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,9,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,10,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,11,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,12,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,13,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,14,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
2,12,15,113,0.5676058437686344,0.08078651299993139,0.08896522973493542,0.5676058437686344,0.2457858621678338
3,1,1,7800,0.6022450805008945,0.4282796660703637,0.4234824090638044,0.6022450805008945,0.4846690518783543
3,1,2,3769,0.5925763252709824,0.4063409079151026,0.532492655380103,0.5925763252709824,0.510469962855396
3,1,3,3644,0.5916430370997292,0.40488469294981433,0.5625816971003708,0.5916430370997292,0.5197031423833048
3,1,4,3632,0.5917460971054354,0.4047396231470609,0.5655792018997634,0.5917460971054354,0.5206883073840866
3,1,5,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,6,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,7,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,8,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,9,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,10,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,11,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,12,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,13,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,14,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,1,15,3631,0.59173176566921,0.4047274907142776,0.565829888292148,0.59173176566921,0.5207630482252119
3,2,1,4591,0.5941211591162456,0.565395684850204,0.4034988570752427,0.5941211591162456,0.5210052336805641
3,2,2,336,0.393783542039356,0.19830799045915326,0.2116183235369281,0.393783542039356,0.2679032853451458
3,2,3,191,0.23017097659432978,0.38890384849534976,0.1631903142922259,0.38890384849534976,0.2607550464606352
3,2,4,174,0.20700193284395368,0.4707477433018732,0.21280817551868075,0.4707477433018732,0.2968526172215025
3,2,5,173,0.2044771836578531,0.4760630047462955,0.21603055276936173,0.4760630047462955,0.29885691372450346
3,2,6,173,0.2044771836578531,0.4760630047462955,0.21603055276936173,0.4760630047462955,0.29885691372450346
3,2,7,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,2,8,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,2,9,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,2,10,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,2,11,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,2,12,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,2,13,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,2,14,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,2,15,172,0.20773703041144903,0.4814400715563506,0.21929039952295765,0.4814400715563506,0.3028225004969191
3,3,1,4501,0.5944611692333128,0.5835794026822636,0.4025276069970273,0.5944611692333128,0.5268560596375346
3,3,2,236,0.32598693186986444,0.26617724346340826,0.49284310158374006,0.49284310158374006,0.3616690923056709
3,3,3,89,0.28670696736414003,0.20642047396032237,0.40186043161611484,0.40186043161611484,0.2983292909801924
3,3,4,70,0.4247487009114916,0.3558586762075134,0.3622135616321662,0.4247487009114916,0.38094031291705704
3,3,5,69,0.43717106115993876,0.36600360374374524,0.35952205024500267,0.43717106115993876,0.3875655717162289
3,3,6,68,0.449958784945105,0.376446911501631,0.35675137675821667,0.449958784945105,0.3943856910683176
3,3,7,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,3,8,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,3,9,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,3,10,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,3,11,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,3,12,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,3,13,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,3,14,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,3,15,66,0.46154523770802836,0.3982829186317558,0.350958150376755,0.46154523770802836,0.40359543557217975
3,4,1,4500,0.594672430928245,0.5837855297157624,0.4025165970979925,0.594672430928245,0.5269915192473332
3,4,2,235,0.3288899250180794,0.268773709384793,0.4968640175592179,0.4968640175592179,0.3648425506540301
3,4,3,86,0.3001639833035182,0.190742397137746,0.4083929636255217,0.4083929636255217,0.29976644802226193
3,4,4,67,0.44820285869400756,0.34242584038661783,0.3688233697345117,0.44820285869400756,0.386484022938379
3,4,5,64,0.4788685152057245,0.34808251341681573,0.36042784734645195,0.4788685152057245,0.39579295865633074
3,4,6,63,0.4917653406025499,0.3542713746202118,0.3574516568702615,0.4917653406025499,0.4011627906976744
3,4,7,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,4,8,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,4,9,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,4,10,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,4,11,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,4,12,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,4,13,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,4,14,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,4,15,61,0.5188275315991671,0.37717015161734946,0.3512065358710421,0.5188275315991671,0.4157347396958529
3,5,1,4500,0.594672430928245,0.5837855297157624,0.4025165970979925,0.594672430928245,0.5269915192473332
3,5,2,234,0.33181773007354404,0.2713923673225999,0.5009193003379049,0.5009193003379049,0.36804313257801624
3,5,3,85,0.2970176084745168,0.18650163106387457,0.4185160826405696,0.4185160826405696,0.30067844072632033
3,5,4,66,0.45424730308451233,0.3390863012956036,0.3812611806797853,0.45424730308451233,0.3915315950199671
3,5,5,63,0.4917653406025499,0.3448583070676094,0.37332467274327735,0.4917653406025499,0.4033161068044789
3,5,6,62,0.5050781926250794,0.34940706330428756,0.37050849250774226,0.5050781926250794,0.4083312494790364
3,5,7,60,0.5330351818723912,0.37252534287418004,0.3645945140131186,0.5330351818723912,0.4233850129198966
3,5,8,60,0.5330351818723912,0.37252534287418004,0.3645945140131186,0.5330351818723912,0.4233850129198966
3,5,9,59,0.5477244474091143,0.3677230829871744,0.36148716938035025,0.5477244474091143,0.42564489992554627
3,5,10,59,0.5477244474091143,0.3677230829871744,0.36148716938035025,0.5477244474091143,0.42564489992554627
3,5,11,59,0.5477244474091143,0.3677230829871744,0.36148716938035025,0.5477244474091143,0.42564489992554627
3,5,12,59,0.5477244474091143,0.3677230829871744,0.36148716938035025,0.5477244474091143,0.42564489992554627
3,5,13,59,0.5477244474091143,0.3677230829871744,0.36148716938035025,0.5477244474091143,0.42564489992554627
3,5,14,59,0.5477244474091143,0.3677230829871744,0.36148716938035025,0.5477244474091143,0.42564489992554627
3,5,15,59,0.5477244474091143,0.3677230829871744,0.36148716938035025,0.5477244474091143,0.42564489992554627
3,6,1,4500,0.594672430928245,0.5837855297157624,0.4025165970979925,0.594672430928245,0.5269915192473332
3,6,2,234,0.33181773007354404,0.2713923673225999,0.5009193003379049,0.5009193003379049,0.36804313257801624
3,6,3,83,0.31459379557586337,0.1777135375132013,0.41539772686452425,0.41539772686452425,0.30256835331786297
3,6,4,62,0.5050781926250794,0.3254010618039125,0.37050849250774226,0.5050781926250794,0.40032924897891137
3,6,5,59,0.5477244474091143,0.3308685303659683,0.36148716938035025,0.5477244474091143,0.41336004905181095
3,6,6,57,0.5786492169601105,0.32313733797821925,0.3549453912061011,0.5786492169601105,0.41891064871481026
3,6,7,55,0.6118230606602699,0.3467677671166043,0.34792784734645194,0.6118230606602699,0.43550622504110875
3,6,8,55,0.6118230606602699,0.3467677671166043,0.34792784734645194,0.6118230606602699,0.43550622504110875
3,6,9,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,6,10,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,6,11,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,6,12,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,6,13,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,6,14,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,6,15,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,7,1,4500,0.594672430928245,0.5837855297157624,0.4025165970979925,0.594672430928245,0.5269915192473332
3,7,2,234,0.33181773007354404,0.2713923673225999,0.5009193003379049,0.5009193003379049,0.36804313257801624
3,7,3,83,0.31459379557586337,0.1777135375132013,0.41539772686452425,0.41539772686452425,0.30256835331786297
3,7,4,62,0.5050781926250794,0.3254010618039125,0.37050849250774226,0.5050781926250794,0.40032924897891137
3,7,5,58,0.5629202393436555,0.32706958238233297,0.35827267493265885,0.5629202393436555,0.41608749888621577
3,7,6,56,0.5949399437771531,0.3190646562739586,0.35149927591788055,0.5949399437771531,0.4218346253229974
3,7,7,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,7,8,54,0.6293314781686874,0.34104386139269854,0.3442241436427482,0.6293314781686874,0.4381998277347114
3,7,9,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,7,10,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,7,11,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,7,12,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,7,13,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,7,14,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,7,15,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,8,1,4500,0.594672430928245,0.5837855297157624,0.4025165970979925,0.594672430928245,0.5269915192473332
3,8,2,234,0.33181773007354404,0.2713923673225999,0.5009193003379049,0.5009193003379049,0.36804313257801624
3,8,3,83,0.31459379557586337,0.1777135375132013,0.41539772686452425,0.41539772686452425,0.30256835331786297
3,8,4,62,0.5050781926250794,0.3254010618039125,0.37050849250774226,0.5050781926250794,0.40032924897891137
3,8,5,58,0.5629202393436555,0.32706958238233297,0.35827267493265885,0.5629202393436555,0.41608749888621577
3,8,6,55,0.6118230606602699,0.3148438770531794,0.34792784734645194,0.6118230606602699,0.4248649283533004
3,8,7,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,8,8,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,8,9,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,8,10,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,8,11,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,8,12,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,8,13,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,8,14,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,8,15,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,9,1,4500,0.594672430928245,0.5837855297157624,0.4025165970979925,0.594672430928245,0.5269915192473332
3,9,2,234,0.33181773007354404,0.2713923673225999,0.5009193003379049,0.5009193003379049,0.36804313257801624
3,9,3,83,0.31459379557586337,0.1777135375132013,0.41539772686452425,0.41539772686452425,0.30256835331786297
3,9,4,62,0.5050781926250794,0.3254010618039125,0.37050849250774226,0.5050781926250794,0.40032924897891137
3,9,5,58,0.5629202393436555,0.32706958238233297,0.35827267493265885,0.5629202393436555,0.41608749888621577
3,9,6,55,0.6118230606602699,0.3148438770531794,0.34792784734645194,0.6118230606602699,0.4248649283533004
3,9,7,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,9,8,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,9,9,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,9,10,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,9,11,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,9,12,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,9,13,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,9,14,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,9,15,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,10,1,4500,0.594672430928245,0.5837855297157624,0.4025165970979925,0.594672430928245,0.5269915192473332
3,10,2,234,0.33181773007354404,0.2713923673225999,0.5009193003379049,0.5009193003379049,0.36804313257801624
3,10,3,83,0.31459379557586337,0.1777135375132013,0.41539772686452425,0.41539772686452425,0.30256835331786297
3,10,4,62,0.5050781926250794,0.3254010618039125,0.37050849250774226,0.5050781926250794,0.40032924897891137
3,10,5,58,0.5629202393436555,0.32706958238233297,0.35827267493265885,0.5629202393436555,0.41608749888621577
3,10,6,55,0.6118230606602699,0.3148438770531794,0.34792784734645194,0.6118230606602699,0.4248649283533004
3,10,7,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,10,8,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,10,9,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,10,10,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,10,11,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,10,12,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,10,13,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,10,14,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,10,15,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
3,11,1,4500,0.594672430928245,0.5837855297157624,0.4025165970979925,0.594672430928245,0.5269915192473332
3,11,2,234,0.33181773007354404,0.2713923673225999,0.5009193003379049,0.5009193003379049,0.36804313257801624
3,11,3,83,0.31459379557586337,0.1777135375132013,0.41539772686452425,0.41539772686452425,0.30256835331786297
3,11,4,62,0.5050781926250794,0.3254010618039125,0.37050849250774226,0.5050781926250794,0.40032924897891137
3,11,5,58,0.5629202393436555,0.32706958238233297,0.35827267493265885,0.5629202393436555,0.41608749888621577
3,11,6,55,0.6118230606602699,0.3148438770531794,0.34792784734645194,0.6118230606602699,0.4248649283533004
3,11,7,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,11,8,53,0.6475005906774226,0.3351039592263813,0.3403806775351312,0.6475005906774226,0.44099507581297837
3,11,9,52,0.6663685152057245,0.32893559928443644,0.3363893858079904,0.6663685152057245,0.4438978334327171
