n_g,n_s,n_b,promoted,TP,precision_LB,recall,F1
3,6,11,2249,75,0.03334815473543797,0.8823529411764706,0.06426735218508998
3,6,12,2248,75,0.03336298932384341,0.8823529411764706,0.06429489927132447
3,6,13,2247,75,0.03337783711615487,0.8823529411764706,0.06432246998284734
3,6,14,2247,75,0.03337783711615487,0.8823529411764706,0.06432246998284734
3,6,15,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,16,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,17,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,18,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,19,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,20,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,21,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,22,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,23,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,24,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,25,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,26,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,27,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,28,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,29,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,6,30,2246,75,0.033392698130008905,0.8823529411764706,0.06435006435006435
3,7,3,3082,78,0.025308241401687217,0.9176470588235294,0.049257972844963686
3,7,4,2599,76,0.029242016160061564,0.8941176470588236,0.05663189269746647
