n_g,n_s,n_b,promoted,TP,precision_LB,recall,F1
3,1,14,3631,62,0.01707518589920132,0.7848101265822784,0.03342318059299191
3,1,15,3631,62,0.01707518589920132,0.7848101265822784,0.03342318059299191
3,2,1,4591,62,0.013504683075582662,0.7848101265822784,0.026552462526766595
3,2,2,336,52,0.15476190476190477,0.6582278481012658,0.25060240963855424
3,2,3,191,49,0.25654450261780104,0.620253164556962,0.36296296296296293
3,2,4,174,48,0.27586206896551724,0.6075949367088608,0.3794466403162055
3,2,5,173,48,0.2774566473988439,0.6075949367088608,0.38095238095238093
3,2,6,173,48,0.2774566473988439,0.6075949367088608,0.38095238095238093
3,2,7,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,2,8,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,2,9,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,2,10,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,2,11,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,2,12,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,2,13,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,2,14,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,2,15,172,48,0.27906976744186046,0.6075949367088608,0.38247011952191234
3,3,1,4501,61,0.01355254387913797,0.7721518987341772,0.02663755458515284
3,3,2,236,50,0.211864406779661,0.6329113924050633,0.31746031746031744
3,3,3,89,47,0.5280898876404494,0.5949367088607594,0.5595238095238095
3,3,4,70,44,0.6285714285714286,0.5569620253164557,0.5906040268456376
3,3,5,69,44,0.6376811594202898,0.5569620253164557,0.5945945945945945
3,3,6,68,44,0.6470588235294118,0.5569620253164557,0.5986394557823129
3,3,7,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,3,8,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,3,9,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,3,10,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,3,11,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,3,12,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,3,13,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,3,14,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,3,15,66,43,0.6515151515151515,0.5443037974683544,0.5931034482758619
3,4,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,4,2,235,50,0.2127659574468085,0.6329113924050633,0.3184713375796179
3,4,3,86,45,0.5232558139534884,0.569620253164557,0.5454545454545455
3,4,4,67,42,0.6268656716417911,0.5316455696202531,0.5753424657534246
3,4,5,64,40,0.625,0.5063291139240507,0.5594405594405595
3,4,6,63,40,0.6349206349206349,0.5063291139240507,0.5633802816901409
3,4,7,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,4,8,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,4,9,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,4,10,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,4,11,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,4,12,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,4,13,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,4,14,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,4,15,61,39,0.639344262295082,0.4936708860759494,0.5571428571428573
3,5,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,5,2,234,49,0.2094017094017094,0.620253164556962,0.31309904153354634
3,5,3,85,44,0.5176470588235295,0.5569620253164557,0.5365853658536586
3,5,4,66,41,0.6212121212121212,0.5189873417721519,0.5655172413793104
3,5,5,63,39,0.6190476190476191,0.4936708860759494,0.5492957746478874
3,5,6,62,39,0.6290322580645161,0.4936708860759494,0.5531914893617021
3,5,7,60,38,0.6333333333333333,0.4810126582278481,0.5467625899280576
3,5,8,60,38,0.6333333333333333,0.4810126582278481,0.5467625899280576
3,5,9,59,37,0.6271186440677966,0.46835443037974683,0.5362318840579711
3,5,10,59,37,0.6271186440677966,0.46835443037974683,0.5362318840579711
3,5,11,59,37,0.6271186440677966,0.46835443037974683,0.5362318840579711
3,5,12,59,37,0.6271186440677966,0.46835443037974683,0.5362318840579711
3,5,13,59,37,0.6271186440677966,0.46835443037974683,0.5362318840579711
3,5,14,59,37,0.6271186440677966,0.46835443037974683,0.5362318840579711
3,5,15,59,37,0.6271186440677966,0.46835443037974683,0.5362318840579711
3,6,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,6,2,234,49,0.2094017094017094,0.620253164556962,0.31309904153354634
3,6,3,83,43,0.5180722891566265,0.5443037974683544,0.5308641975308642
3,6,4,62,38,0.6129032258064516,0.4810126582278481,0.5390070921985816
3,6,5,59,36,0.6101694915254238,0.45569620253164556,0.5217391304347827
3,6,6,57,35,0.6140350877192983,0.4430379746835443,0.5147058823529411
3,6,7,55,34,0.6181818181818182,0.43037974683544306,0.5074626865671641
3,6,8,55,34,0.6181818181818182,0.43037974683544306,0.5074626865671641
3,6,9,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,6,10,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,6,11,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,6,12,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,6,13,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,6,14,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,6,15,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,7,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,7,2,234,49,0.2094017094017094,0.620253164556962,0.31309904153354634
3,7,3,83,43,0.5180722891566265,0.5443037974683544,0.5308641975308642
3,7,4,62,38,0.6129032258064516,0.4810126582278481,0.5390070921985816
3,7,5,58,35,0.603448275862069,0.4430379746835443,0.510948905109489
3,7,6,56,34,0.6071428571428571,0.43037974683544306,0.5037037037037037
3,7,7,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,7,8,54,33,0.6111111111111112,0.4177215189873418,0.4962406015037595
3,7,9,53,32,0.6037735849056604,0.4050632911392405,0.4848484848484848
3,7,10,53,32,0.6037735849056604,0.4050632911392405,0.4848484848484848
3,7,11,53,32,0.6037735849056604,0.4050632911392405,0.4848484848484848
3,7,12,53,32,0.6037735849056604,0.4050632911392405,0.4848484848484848
3,7,13,53,32,0.6037735849056604,0.4050632911392405,0.4848484848484848
3,7,14,53,32,0.6037735849056604,0.4050632911392405,0.4848484848484848
3,7,15,53,32,0.6037735849056604,0.4050632911392405,0.4848484848484848
3,8,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,8,2,234,49,0.2094017094017094,0.620253164556962,0.31309904153354634
3,8,3,83,43,0.5180722891566265,0.5443037974683544,0.5308641975308642
3,8,4,62,38,0.6129032258064516,0.4810126582278481,0.5390070921985816
3,8,5,58,35,0.603448275862069,0.4430379746835443,0.510948905109489
3,8,6,55,34,0.6181818181818182,0.43037974683544306,0.5074626865671641
3,8,7,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,8,8,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,8,9,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,8,10,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,8,11,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,8,12,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,8,13,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,8,14,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,8,15,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,9,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,9,2,234,49,0.2094017094017094,0.620253164556962,0.31309904153354634
3,9,3,83,43,0.5180722891566265,0.5443037974683544,0.5308641975308642
3,9,4,62,38,0.6129032258064516,0.4810126582278481,0.5390070921985816
3,9,5,58,35,0.603448275862069,0.4430379746835443,0.510948905109489
3,9,6,55,34,0.6181818181818182,0.43037974683544306,0.5074626865671641
3,9,7,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,9,8,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,9,9,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,9,10,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,9,11,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,9,12,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,9,13,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,9,14,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,9,15,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,10,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,10,2,234,49,0.2094017094017094,0.620253164556962,0.31309904153354634
3,10,3,83,43,0.5180722891566265,0.5443037974683544,0.5308641975308642
3,10,4,62,38,0.6129032258064516,0.4810126582278481,0.5390070921985816
3,10,5,58,35,0.603448275862069,0.4430379746835443,0.510948905109489
3,10,6,55,34,0.6181818181818182,0.43037974683544306,0.5074626865671641
3,10,7,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,10,8,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,10,9,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,10,10,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,10,11,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,10,12,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,10,13,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,10,14,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,10,15,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,11,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,11,2,234,49,0.2094017094017094,0.620253164556962,0.31309904153354634
3,11,3,83,43,0.5180722891566265,0.5443037974683544,0.5308641975308642
3,11,4,62,38,0.6129032258064516,0.4810126582278481,0.5390070921985816
3,11,5,58,35,0.603448275862069,0.4430379746835443,0.510948905109489
3,11,6,55,34,0.6181818181818182,0.43037974683544306,0.5074626865671641
3,11,7,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,11,8,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,11,9,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,11,10,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,11,11,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,11,12,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,11,13,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,11,14,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,11,15,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,12,1,4500,61,0.013555555555555555,0.7721518987341772,0.026643371915265338
3,12,2,234,49,0.2094017094017094,0.620253164556962,0.31309904153354634
3,12,3,83,43,0.5180722891566265,0.5443037974683544,0.5308641975308642
3,12,4,62,38,0.6129032258064516,0.4810126582278481,0.5390070921985816
3,12,5,58,35,0.603448275862069,0.4430379746835443,0.510948905109489
3,12,6,55,34,0.6181818181818182,0.43037974683544306,0.5074626865671641
3,12,7,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,12,8,53,33,0.6226415094339622,0.4177215189873418,0.4999999999999999
3,12,9,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,12,10,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,12,11,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,12,12,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,12,13,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,12,14,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
3,12,15,52,32,0.6153846153846154,0.4050632911392405,0.4885496183206107
4,1,1,7798,69,0.008848422672480124,0.8734177215189873,0.017519360162498415
4,1,2,3766,63,0.016728624535315983,0.7974683544303798,0.03276983094928478
4,1,3,3640,61,0.016758241758241758,0.7721518987341772,0.03280451734337187
4,1,4,3628,61,0.01681367144432194,0.7721518987341772,0.03291070946857297
4,1,5,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,6,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,7,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,8,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,9,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,10,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,11,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,12,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,13,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,14,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,1,15,3627,61,0.016818307140887785,0.7721518987341772,0.03291958985429034
4,2,1,4589,62,0.013510568751361952,0.7848101265822784,0.026563838903170524
4,2,2,332,51,0.1536144578313253,0.6455696202531646,0.2481751824817518
4,2,3,185,47,0.25405405405405407,0.5949367088607594,0.3560606060606061
4,2,4,168,46,0.27380952380952384,0.5822784810126582,0.3724696356275304
4,2,5,167,46,0.2754491017964072,0.5822784810126582,0.37398373983739835
4,2,6,167,46,0.2754491017964072,0.5822784810126582,0.37398373983739835
4,2,7,166,46,0.27710843373493976,0.5822784810126582,0.37551020408163266
4,2,8,165,45,0.2727272727272727,0.569620253164557,0.36885245901639346
4,2,9,165,45,0.2727272727272727,0.569620253164557,0.36885245901639346
4,2,10,165,45,0.2727272727272727,0.569620253164557,0.36885245901639346
4,2,11,165,45,0.2727272727272727,0.569620253164557,0.36885245901639346
4,2,12,165,45,0.2727272727272727,0.569620253164557,0.36885245901639346
4,2,13,165,45,0.2727272727272727,0.569620253164557,0.36885245901639346
4,2,14,165,45,0.2727272727272727,0.569620253164557,0.36885245901639346
4,2,15,165,45,0.2727272727272727,0.569620253164557,0.36885245901639346
4,3,1,4499,61,0.01355856857079351,0.7721518987341772,0.026649191786806466
4,3,2,232,49,0.21120689655172414,0.620253164556962,0.315112540192926
4,3,3,82,45,0.5487804878048781,0.569620253164557,0.5590062111801243
4,3,4,63,42,0.6666666666666666,0.5316455696202531,0.5915492957746478
4,3,5,62,42,0.6774193548387096,0.5316455696202531,0.5957446808510638
4,3,6,61,42,0.6885245901639344,0.5316455696202531,0.5999999999999999
4,3,7,59,41,0.6949152542372882,0.5189873417721519,0.5942028985507246
4,3,8,58,40,0.6896551724137931,0.5063291139240507,0.583941605839416
4,3,9,58,40,0.6896551724137931,0.5063291139240507,0.583941605839416
4,3,10,58,40,0.6896551724137931,0.5063291139240507,0.583941605839416
4,3,11,58,40,0.6896551724137931,0.5063291139240507,0.583941605839416
4,3,12,58,40,0.6896551724137931,0.5063291139240507,0.583941605839416
4,3,13,58,40,0.6896551724137931,0.5063291139240507,0.583941605839416
4,3,14,58,40,0.6896551724137931,0.5063291139240507,0.583941605839416
4,3,15,58,40,0.6896551724137931,0.5063291139240507,0.583941605839416
4,4,1,4496,59,0.013122775800711743,0.7468354430379747,0.025792349726775955
4,4,2,228,46,0.20175438596491227,0.5822784810126582,0.29967426710097717
4,4,3,76,40,0.5263157894736842,0.5063291139240507,0.5161290322580646
4,4,4,57,37,0.6491228070175439,0.46835443037974683,0.5441176470588235
4,4,5,54,35,0.6481481481481481,0.4430379746835443,0.5263157894736843
4,4,6,53,35,0.660377358490566,0.4430379746835443,0.5303030303030303
4,4,7,51,34,0.6666666666666666,0.43037974683544306,0.5230769230769231
4,4,8,50,33,0.66,0.4177215189873418,0.5116279069767441
4,4,9,50,33,0.66,0.4177215189873418,0.5116279069767441
4,4,10,50,33,0.66,0.4177215189873418,0.5116279069767441
4,4,11,50,33,0.66,0.4177215189873418,0.5116279069767441
4,4,12,50,33,0.66,0.4177215189873418,0.5116279069767441
4,4,13,50,33,0.66,0.4177215189873418,0.5116279069767441
4,4,14,50,33,0.66,0.4177215189873418,0.5116279069767441
4,4,15,50,33,0.66,0.4177215189873418,0.5116279069767441
4,5,1,4495,59,0.013125695216907676,0.7468354430379747,0.02579798863139484
4,5,2,226,45,0.19911504424778761,0.569620253164557,0.29508196721311475
4,5,3,74,39,0.527027027027027,0.4936708860759494,0.5098039215686275
4,5,4,55,36,0.6545454545454545,0.45569620253164556,0.5373134328358209
4,5,5,52,34,0.6538461538461539,0.43037974683544306,0.5190839694656488
4,5,6,51,34,0.6666666666666666,0.43037974683544306,0.5230769230769231
4,5,7,49,33,0.673469387755102,0.4177215189873418,0.515625
4,5,8,48,32,0.6666666666666666,0.4050632911392405,0.5039370078740157
4,5,9,47,31,0.6595744680851063,0.3924050632911392,0.49206349206349215
4,5,10,47,31,0.6595744680851063,0.3924050632911392,0.49206349206349215
4,5,11,47,31,0.6595744680851063,0.3924050632911392,0.49206349206349215
4,5,12,47,31,0.6595744680851063,0.3924050632911392,0.49206349206349215
4,5,13,47,31,0.6595744680851063,0.3924050632911392,0.49206349206349215
4,5,14,47,31,0.6595744680851063,0.3924050632911392,0.49206349206349215
4,5,15,47,31,0.6595744680851063,0.3924050632911392,0.49206349206349215
4,6,1,4495,59,0.013125695216907676,0.7468354430379747,0.02579798863139484
4,6,2,226,45,0.19911504424778761,0.569620253164557,0.29508196721311475
4,6,3,72,38,0.5277777777777778,0.4810126582278481,0.5033112582781457
4,6,4,51,33,0.6470588235294118,0.4177215189873418,0.5076923076923078
4,6,5,48,31,0.6458333333333334,0.3924050632911392,0.4881889763779527
4,6,6,46,30,0.6521739130434783,0.379746835443038,0.48000000000000004
4,6,7,44,29,0.6590909090909091,0.3670886075949367,0.47154471544715443
4,6,8,43,28,0.6511627906976745,0.35443037974683544,0.459016393442623
4,6,9,42,27,0.6428571428571429,0.34177215189873417,0.4462809917355372
4,6,10,42,27,0.6428571428571429,0.34177215189873417,0.4462809917355372
4,6,11,42,27,0.6428571428571429,0.34177215189873417,0.4462809917355372
4,6,12,42,27,0.6428571428571429,0.34177215189873417,0.4462809917355372
4,6,13,42,27,0.6428571428571429,0.34177215189873417,0.4462809917355372
4,6,14,42,27,0.6428571428571429,0.34177215189873417,0.4462809917355372
4,6,15,42,27,0.6428571428571429,0.34177215189873417,0.4462809917355372
4,7,1,4495,59,0.013125695216907676,0.7468354430379747,0.02579798863139484
4,7,2,226,45,0.19911504424778761,0.569620253164557,0.29508196721311475
4,7,3,72,38,0.5277777777777778,0.4810126582278481,0.5033112582781457
4,7,4,51,33,0.6470588235294118,0.4177215189873418,0.5076923076923078
4,7,5,47,30,0.6382978723404256,0.379746835443038,0.4761904761904762
4,7,6,45,29,0.6444444444444445,0.3670886075949367,0.46774193548387094
4,7,7,43,28,0.6511627906976745,0.35443037974683544,0.459016393442623
4,7,8,42,27,0.6428571428571429,0.34177215189873417,0.4462809917355372
4,7,9,41,26,0.6341463414634146,0.3291139240506329,0.43333333333333335
4,7,10,41,26,0.6341463414634146,0.3291139240506329,0.43333333333333335
4,7,11,41,26,0.6341463414634146,0.3291139240506329,0.43333333333333335
4,7,12,41,26,0.6341463414634146,0.3291139240506329,0.43333333333333335
4,7,13,41,26,0.6341463414634146,0.3291139240506329,0.43333333333333335
4,7,14,41,26,0.6341463414634146,0.3291139240506329,0.43333333333333335
4,7,15,41,26,0.6341463414634146,0.3291139240506329,0.43333333333333335
4,8,1,4495,59,0.013125695216907676,0.7468354430379747,0.02579798863139484
4,8,2,226,45,0.19911504424778761,0.569620253164557,0.29508196721311475
4,8,3,72,38,0.5277777777777778,0.4810126582278481,0.5033112582781457
4,8,4,51,33,0.6470588235294118,0.4177215189873418,0.5076923076923078
4,8,5,47,30,0.6382978723404256,0.379746835443038,0.4761904761904762
4,8,6,43,28,0.6511627906976745,0.35443037974683544,0.459016393442623
4,8,7,41,27,0.6585365853658537,0.34177215189873417,0.45000000000000007
4,8,8,40,26,0.65,0.3291139240506329,0.4369747899159664
4,8,9,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,8,10,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,8,11,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,8,12,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,8,13,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,8,14,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,8,15,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,9,1,4495,59,0.013125695216907676,0.7468354430379747,0.02579798863139484
4,9,2,226,45,0.19911504424778761,0.569620253164557,0.29508196721311475
4,9,3,72,38,0.5277777777777778,0.4810126582278481,0.5033112582781457
4,9,4,51,33,0.6470588235294118,0.4177215189873418,0.5076923076923078
4,9,5,47,30,0.6382978723404256,0.379746835443038,0.4761904761904762
4,9,6,43,28,0.6511627906976745,0.35443037974683544,0.459016393442623
4,9,7,41,27,0.6585365853658537,0.34177215189873417,0.45000000000000007
4,9,8,40,26,0.65,0.3291139240506329,0.4369747899159664
4,9,9,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,9,10,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,9,11,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,9,12,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,9,13,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,9,14,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,9,15,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,10,1,4495,59,0.013125695216907676,0.7468354430379747,0.02579798863139484
4,10,2,226,45,0.19911504424778761,0.569620253164557,0.29508196721311475
4,10,3,72,38,0.5277777777777778,0.4810126582278481,0.5033112582781457
4,10,4,51,33,0.6470588235294118,0.4177215189873418,0.5076923076923078
4,10,5,47,30,0.6382978723404256,0.379746835443038,0.4761904761904762
4,10,6,43,28,0.6511627906976745,0.35443037974683544,0.459016393442623
4,10,7,41,27,0.6585365853658537,0.34177215189873417,0.45000000000000007
4,10,8,40,26,0.65,0.3291139240506329,0.4369747899159664
4,10,9,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,10,10,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,10,11,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,10,12,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,10,13,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,10,14,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,10,15,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,11,1,4495,59,0.013125695216907676,0.7468354430379747,0.02579798863139484
4,11,2,226,45,0.19911504424778761,0.569620253164557,0.29508196721311475
4,11,3,72,38,0.5277777777777778,0.4810126582278481,0.5033112582781457
4,11,4,51,33,0.6470588235294118,0.4177215189873418,0.5076923076923078
4,11,5,47,30,0.6382978723404256,0.379746835443038,0.4761904761904762
4,11,6,43,28,0.6511627906976745,0.35443037974683544,0.459016393442623
4,11,7,40,26,0.65,0.3291139240506329,0.4369747899159664
4,11,8,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,11,9,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,11,10,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,11,11,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,11,12,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,11,13,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,11,14,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,11,15,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,12,1,4495,59,0.013125695216907676,0.7468354430379747,0.02579798863139484
4,12,2,226,45,0.19911504424778761,0.569620253164557,0.29508196721311475
4,12,3,72,38,0.5277777777777778,0.4810126582278481,0.5033112582781457
4,12,4,51,33,0.6470588235294118,0.4177215189873418,0.5076923076923078
4,12,5,47,30,0.6382978723404256,0.379746835443038,0.4761904761904762
4,12,6,43,28,0.6511627906976745,0.35443037974683544,0.459016393442623
4,12,7,40,26,0.65,0.3291139240506329,0.4369747899159664
4,12,8,39,25,0.6410256410256411,0.31645569620253167,0.42372881355932207
4,12,9,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,12,10,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,12,11,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,12,12,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,12,13,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,12,14,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
4,12,15,38,24,0.631578947368421,0.3037974683544304,0.41025641025641024
5,1,1,7798,69,0.008848422672480124,0.8734177215189873,0.017519360162498415
5,1,2,3766,63,0.016728624535315983,0.7974683544303798,0.03276983094928478
5,1,3,3639,60,0.016488046166529265,0.759493670886076,0.0322754168908015
5,1,4,3627,60,0.016542597187758478,0.759493670886076,0.032379924446842956
5,1,5,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,6,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,7,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,8,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,9,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,10,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,11,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,12,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,13,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,14,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,1,15,3626,60,0.01654715940430226,0.759493670886076,0.03238866396761133
5,2,1,4589,62,0.013510568751361952,0.7848101265822784,0.026563838903170524
5,2,2,332,51,0.1536144578313253,0.6455696202531646,0.2481751824817518
5,2,3,183,45,0.2459016393442623,0.569620253164557,0.3435114503816794
5,2,4,166,44,0.26506024096385544,0.5569620253164557,0.35918367346938773
5,2,5,165,44,0.26666666666666666,0.5569620253164557,0.360655737704918
5,2,6,165,44,0.26666666666666666,0.5569620253164557,0.360655737704918
5,2,7,164,44,0.2682926829268293,0.5569620253164557,0.3621399176954732
5,2,8,163,43,0.26380368098159507,0.5443037974683544,0.3553719008264462
5,2,9,163,43,0.26380368098159507,0.5443037974683544,0.3553719008264462
5,2,10,163,43,0.26380368098159507,0.5443037974683544,0.3553719008264462
5,2,11,163,43,0.26380368098159507,0.5443037974683544,0.3553719008264462
5,2,12,163,43,0.26380368098159507,0.5443037974683544,0.3553719008264462
5,2,13,163,43,0.26380368098159507,0.5443037974683544,0.3553719008264462
5,2,14,163,43,0.26380368098159507,0.5443037974683544,0.3553719008264462
5,2,15,163,43,0.26380368098159507,0.5443037974683544,0.3553719008264462
5,3,1,4498,61,0.013561582925744775,0.7721518987341772,0.026655014201441993
5,3,2,231,49,0.21212121212121213,0.620253164556962,0.3161290322580645
5,3,3,79,43,0.5443037974683544,0.5443037974683544,0.5443037974683544
