n_g,n_s,n_b,promoted,KS_gold,KS_silver,KS_bronze,KS_max,KS_mean
3,6,22,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,6,23,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,6,24,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,6,25,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,6,26,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,6,27,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,6,28,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,6,29,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,6,30,2246,0.545355615163153,0.5612806771228833,0.5649826002873547,0.5649826002873547,0.5572062975244636
3,7,3,3082,0.6047568240419667,0.6183084311703685,0.6149619998168666,0.6183084311703685,0.6126757516764006
3,7,4,2599,0.5727990394291969,0.5861777890033213,0.5844508388077528,0.5861777890033213,0.581142555746757
3,7,5,2402,0.5581568869840913,0.572268848897221,0.568483319115461,0.572268848897221,0.5663030183322577
3,7,6,2297,0.5493266312510405,0.5650371739434293,0.5590613879756026,0.5650371739434293,0.5578083977233574
3,7,7,2243,0.5451364709293262,0.5610543868814316,0.5548165754489998,0.5610543868814316,0.5536691444199192
3,7,8,2219,0.5433619853081446,0.5592220375986898,0.5528636768713407,0.5592220375986898,0.5518158999260584
3,7,9,2205,0.5423090299514489,0.5581347467412323,0.5560118525937983,0.5581347467412323,0.5521518764288265
3,7,10,2199,0.5418536590809543,0.5576645268206128,0.558131554499117,0.558131554499117,0.5525499134668947
3,7,11,2195,0.5415486954455888,0.5573496187188768,0.5595511270735218,0.5595511270735218,0.5528164804126625
3,7,12,2193,0.5413957964409905,0.5571917338771719,0.5602628553204703,0.5602628553204703,0.552950128546211
3,7,13,2192,0.5413192423088979,0.5571126834146851,0.5606192064842596,0.5606192064842596,0.5530170440692809
3,7,14,2191,0.541242618296265,0.5570335607929445,0.560975882934369,0.560975882934369,0.5530840206745261
3,7,15,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,16,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,17,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,18,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,19,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,20,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,21,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,22,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,23,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,24,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,25,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,26,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,27,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,28,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,29,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,7,30,2190,0.5411659243073648,0.556954365913102,0.5613328851163963,0.5613328851163963,0.5531510584456211
3,8,3,3070,0.6039920598442611,0.6214270964475797,0.614320257388941,0.6214270964475797,0.6132464712269273
